rental_id,rental_date,inventory_id,customer_id,return_date,staff_id
6121,7/11/2011 7:55,1613,347,7/16/2011 3:43,2
6122,7/11/2011 7:58,2212,32,7/16/2011 9:52,1
6123,7/11/2011 8:02,1354,200,7/15/2011 8:58,2
6124,7/11/2011 8:02,2022,368,7/12/2011 5:58,2
6125,7/11/2011 8:03,2439,307,7/18/2011 12:46,1
6126,7/11/2011 8:06,1069,230,7/16/2011 11:42,1
6127,7/11/2011 8:06,285,355,7/12/2011 9:01,1
6128,7/11/2011 8:15,2050,18,7/13/2011 3:36,1
6129,7/11/2011 8:15,3875,222,7/18/2011 13:00,1
6130,7/11/2011 8:19,2547,538,7/16/2011 12:02,2
6131,7/11/2011 8:22,3313,107,7/14/2011 7:40,1
6132,7/11/2011 8:24,3229,319,7/13/2011 6:41,1
6133,7/11/2011 8:25,1992,107,7/13/2011 13:17,1
6134,7/11/2011 8:28,3225,305,7/18/2011 9:20,2
6135,7/11/2011 8:32,833,325,7/17/2011 8:43,1
6136,7/11/2011 8:34,205,346,7/14/2011 6:11,1
6137,7/11/2011 8:34,2029,67,7/13/2011 3:31,2
6138,7/11/2011 8:36,1808,438,7/13/2011 10:30,2
6139,7/11/2011 8:39,3065,206,7/17/2011 8:00,2
6140,7/11/2011 8:40,2749,363,7/14/2011 7:26,1
6141,7/11/2011 8:52,2279,228,7/17/2011 3:00,1
6142,7/11/2011 8:54,1722,136,7/18/2011 5:23,2
6143,7/11/2011 9:02,1030,169,7/19/2011 5:57,2
6144,7/11/2011 9:02,1077,554,7/15/2011 10:58,2
6145,7/11/2011 9:07,1359,540,7/19/2011 8:21,1
6146,7/11/2011 9:09,3374,11,7/20/2011 11:42,2
6147,7/11/2011 9:13,910,35,7/17/2011 3:48,1
6148,7/11/2011 9:14,4318,410,7/12/2011 8:01,1
6149,7/11/2011 9:19,4337,26,7/17/2011 14:45,2
6150,7/11/2011 9:23,1110,418,7/15/2011 10:56,2
6151,7/11/2011 9:25,352,476,7/12/2011 5:11,1
6152,7/11/2011 9:25,560,361,7/17/2011 7:40,2
6153,7/11/2011 9:31,105,47,7/19/2011 3:41,1
6154,7/11/2011 9:32,2717,368,7/16/2011 15:10,1
6155,7/11/2011 9:45,785,229,7/18/2011 8:09,1
6156,7/11/2011 9:45,302,297,7/15/2011 4:51,1
6157,7/11/2011 9:48,4481,133,7/16/2011 5:00,2
6158,7/11/2011 9:50,3954,92,7/13/2011 4:49,2
6159,7/11/2011 9:55,126,225,7/13/2011 10:01,2
6160,7/11/2011 10:08,2716,110,7/14/2011 8:18,1
6161,7/11/2011 10:11,3681,524,7/15/2011 12:12,2
6162,7/11/2011 10:12,786,79,7/19/2011 6:02,2
6163,7/11/2011 10:13,1330,1,7/19/2011 13:15,2
6164,7/11/2011 10:16,2755,47,7/14/2011 11:21,1
6165,7/11/2011 10:17,3540,9,7/17/2011 7:27,1
6166,7/11/2011 10:19,967,503,7/12/2011 14:30,1
6167,7/11/2011 10:21,3255,200,7/14/2011 15:38,1
6168,7/11/2011 10:21,284,77,7/14/2011 9:55,2
6169,7/11/2011 10:25,2781,148,7/19/2011 7:18,2
6170,7/11/2011 10:29,278,580,7/16/2011 5:13,2
6171,7/11/2011 10:29,448,491,7/16/2011 12:01,1
6172,7/11/2011 10:32,3514,219,7/14/2011 16:23,1
6173,7/11/2011 10:33,4252,419,7/15/2011 10:57,1
6174,7/11/2011 10:36,3123,7,7/18/2011 16:19,2
6175,7/11/2011 10:44,3037,195,7/15/2011 8:13,1
6176,7/11/2011 10:48,2969,279,7/12/2011 15:54,2
6177,7/11/2011 10:53,313,589,7/17/2011 14:54,1
6178,7/11/2011 10:59,2777,91,7/16/2011 11:19,2
6179,7/11/2011 10:59,3665,42,7/17/2011 6:02,1
6180,7/11/2011 11:06,4401,351,7/19/2011 9:03,2
6181,7/11/2011 11:10,4398,200,7/15/2011 9:33,1
6182,7/11/2011 11:11,2562,540,7/17/2011 8:33,2
6183,7/11/2011 11:14,856,402,7/16/2011 15:35,1
6184,7/11/2011 11:19,1131,146,7/19/2011 7:35,1
6185,7/11/2011 11:25,4331,294,7/18/2011 12:09,2
6186,7/11/2011 11:26,2086,128,7/17/2011 12:02,2
6187,7/11/2011 11:28,3344,500,7/12/2011 15:44,1
6188,7/11/2011 11:31,189,114,7/15/2011 9:28,1
6189,7/11/2011 11:36,3800,552,7/20/2011 15:33,2
6190,7/11/2011 11:36,2564,321,7/19/2011 17:05,2
6191,7/11/2011 11:37,3448,480,7/17/2011 12:45,1
6192,7/11/2011 11:44,4573,314,7/19/2011 10:12,1
6193,7/11/2011 11:46,465,189,7/19/2011 14:11,2
6194,7/11/2011 11:51,1049,83,7/15/2011 12:34,2
6195,7/11/2011 12:00,4193,319,7/16/2011 15:00,2
6196,7/11/2011 12:05,995,429,7/18/2011 8:27,2
6197,7/11/2011 12:09,4156,596,7/12/2011 6:15,1
6198,7/11/2011 12:12,3345,470,7/18/2011 7:40,2
6199,7/11/2011 12:16,4329,80,7/18/2011 15:33,2
6200,7/11/2011 12:16,3258,137,7/17/2011 9:27,2
6201,7/11/2011 12:18,4530,559,7/12/2011 12:11,2
6202,7/11/2011 12:24,1424,373,7/18/2011 8:13,1
6203,7/11/2011 12:28,1001,408,7/15/2011 14:10,1
6204,7/11/2011 12:29,2572,362,7/13/2011 10:41,2
6205,7/11/2011 12:31,3442,303,7/13/2011 11:31,2
6206,7/11/2011 12:32,1368,459,7/15/2011 15:01,2
6207,7/11/2011 12:34,3226,143,7/14/2011 10:15,2
6208,7/11/2011 12:34,672,31,7/19/2011 15:17,1
6209,7/11/2011 12:36,3091,219,7/17/2011 14:48,2
6210,7/11/2011 12:36,931,209,7/17/2011 17:45,2
6211,7/11/2011 12:39,2699,6,7/20/2011 15:59,2
6212,7/11/2011 12:40,3962,337,7/15/2011 17:49,2
6213,7/11/2011 12:43,485,23,7/16/2011 7:23,2
6214,7/11/2011 12:49,1258,49,7/18/2011 7:41,2
6215,7/11/2011 12:52,316,390,7/12/2011 8:33,1
6216,7/11/2011 12:57,3571,387,7/13/2011 12:31,1
6217,7/11/2011 13:13,1090,177,7/19/2011 16:37,2
6218,7/11/2011 13:14,815,410,7/16/2011 8:13,2
6219,7/11/2011 13:18,38,303,7/13/2011 13:18,2
6220,7/11/2011 13:22,1717,421,7/12/2011 17:46,2
6221,7/11/2011 13:24,1699,393,7/15/2011 17:51,1
6222,7/11/2011 13:25,2066,386,7/13/2011 14:32,1
6223,7/11/2011 13:27,3754,192,7/12/2011 14:02,1
6224,7/11/2011 13:42,3274,475,7/16/2011 9:28,1
6225,7/11/2011 13:45,2483,204,7/14/2011 10:23,1
6226,7/11/2011 13:48,2758,134,7/15/2011 17:18,2
6227,7/11/2011 13:56,1654,210,7/18/2011 12:53,1
6228,7/11/2011 13:58,2281,367,7/17/2011 19:03,2
6229,7/11/2011 13:59,3137,399,7/20/2011 9:26,1
6230,7/11/2011 14:02,2260,490,7/17/2011 8:11,2
6231,7/11/2011 14:02,2526,122,7/13/2011 19:04,2
6232,7/11/2011 14:08,2492,590,7/20/2011 19:34,2
6233,7/11/2011 14:10,3731,378,7/15/2011 15:13,2
6234,7/11/2011 14:16,2911,232,7/19/2011 19:55,1
6235,7/11/2011 14:17,2659,379,7/17/2011 11:14,2
6236,7/11/2011 14:18,3813,338,7/14/2011 8:47,2
6237,7/11/2011 14:19,2215,166,7/15/2011 15:05,1
6238,7/11/2011 14:20,3749,23,7/14/2011 18:34,1
6239,7/11/2011 14:20,4107,132,7/17/2011 13:41,2
6240,7/11/2011 14:32,640,524,7/20/2011 18:38,1
6241,7/11/2011 14:40,4449,74,7/18/2011 9:51,1
6242,7/11/2011 14:45,670,245,7/12/2011 18:34,2
6243,7/11/2011 14:53,3456,26,7/15/2011 9:26,2
6244,7/11/2011 14:53,1558,383,7/12/2011 16:42,1
6245,7/11/2011 14:56,512,241,7/16/2011 14:35,1
6246,7/11/2011 14:57,2376,172,7/19/2011 19:10,2
6247,7/11/2011 15:00,2504,589,7/18/2011 13:47,1
6248,7/11/2011 15:01,2686,6,7/19/2011 16:58,1
6249,7/11/2011 15:02,4334,30,7/14/2011 11:37,2
6250,7/11/2011 15:02,4087,458,7/17/2011 10:54,1
6251,7/11/2011 15:06,3956,230,7/18/2011 20:11,2
6252,7/11/2011 15:06,1294,295,7/16/2011 14:07,1
6253,7/11/2011 15:07,1425,570,7/13/2011 11:00,1
6254,7/11/2011 15:10,2038,20,7/17/2011 14:20,2
6255,7/11/2011 15:11,1459,319,7/15/2011 19:55,2
6256,7/11/2011 15:19,480,307,7/13/2011 12:43,1
6257,7/11/2011 15:23,3253,492,7/14/2011 17:26,2
6258,7/11/2011 15:24,632,417,7/18/2011 18:29,1
6259,7/11/2011 15:25,3007,84,7/13/2011 11:54,2
6260,7/11/2011 15:26,4308,454,7/13/2011 17:37,2
6261,7/11/2011 15:28,694,386,7/14/2011 17:54,1
6262,7/11/2011 15:33,4136,355,7/17/2011 12:40,1
6263,7/11/2011 15:33,2391,336,7/17/2011 12:49,2
6264,7/11/2011 15:42,4246,565,7/12/2011 11:29,2
6265,7/11/2011 15:43,3931,477,7/12/2011 12:51,2
6266,7/11/2011 15:45,941,397,7/15/2011 18:29,1
6267,7/11/2011 15:53,2152,20,7/17/2011 18:09,2
6268,7/11/2011 15:55,1154,125,7/19/2011 17:25,1
6269,7/11/2011 15:58,3915,167,7/13/2011 13:25,1
6270,7/11/2011 15:59,2308,292,7/18/2011 10:29,2
6271,7/11/2011 16:01,1246,467,7/20/2011 12:07,2
6272,7/11/2011 16:03,3103,240,7/15/2011 19:54,1
6273,7/11/2011 16:08,2403,152,7/14/2011 16:41,2
6274,7/11/2011 16:09,2998,472,7/19/2011 20:46,1
6275,7/11/2011 16:12,3599,333,7/17/2011 20:19,2
6276,7/11/2011 16:15,1826,284,7/19/2011 20:50,2
6277,7/11/2011 16:19,4023,92,7/18/2011 21:00,2
6278,7/11/2011 16:20,2232,558,7/19/2011 19:29,2
6279,7/11/2011 16:26,1254,49,7/17/2011 21:05,2
6280,7/11/2011 16:36,4055,33,7/13/2011 14:04,2
6281,7/11/2011 16:38,835,236,7/13/2011 10:57,2
6282,7/11/2011 16:46,4453,60,7/15/2011 13:19,1
6283,7/11/2011 16:47,3319,402,7/17/2011 21:46,1
6284,7/11/2011 16:51,2938,177,7/15/2011 19:59,1
6285,7/11/2011 16:52,2140,444,7/13/2011 21:33,2
6286,7/11/2011 16:55,1070,140,7/13/2011 22:51,1
6287,7/11/2011 17:00,35,93,7/12/2011 13:16,1
6288,7/11/2011 17:01,3235,357,7/19/2011 15:11,1
6289,7/11/2011 17:06,3185,99,7/12/2011 15:54,2
6290,7/11/2011 17:12,2634,66,7/19/2011 21:53,2
6291,7/11/2011 17:16,3126,262,7/13/2011 18:24,2
6292,7/11/2011 17:23,4375,505,7/12/2011 16:27,2
6293,7/11/2011 17:24,4260,471,7/13/2011 18:45,2
6294,7/11/2011 17:25,1732,463,7/15/2011 17:48,1
6295,7/11/2011 17:30,1393,7,7/15/2011 15:50,1
6296,7/11/2011 17:34,4202,484,7/17/2011 21:12,1
6297,7/11/2011 17:37,2738,69,7/19/2011 13:54,2
6298,7/11/2011 17:42,3906,256,7/13/2011 18:14,2
6299,7/11/2011 17:45,4125,324,7/13/2011 16:36,2
6300,7/11/2011 17:50,1269,283,7/18/2011 13:11,1
6301,7/11/2011 17:54,3528,275,7/18/2011 20:42,2
6302,7/11/2011 17:55,3221,391,7/17/2011 22:11,1
6303,7/11/2011 17:55,846,236,7/13/2011 12:50,1
6304,7/11/2011 18:02,4183,579,7/14/2011 14:01,1
6305,7/11/2011 18:02,1544,337,7/20/2011 13:29,1
6306,7/11/2011 18:04,486,208,7/20/2011 14:22,2
6307,7/11/2011 18:04,4029,345,7/17/2011 23:40,2
6308,7/11/2011 18:08,3155,472,7/19/2011 15:48,2
6309,7/11/2011 18:13,1054,232,7/13/2011 23:11,1
6310,7/11/2011 18:14,3064,537,7/16/2011 15:39,2
6311,7/11/2011 18:18,1789,373,7/16/2011 17:52,2
6312,7/11/2011 18:19,2188,417,7/18/2011 0:00,1
6313,7/11/2011 18:29,2976,283,7/14/2011 21:34,1
6314,7/11/2011 18:32,4128,55,7/17/2011 23:58,1
6315,7/11/2011 18:42,608,374,7/12/2011 23:19,2
6316,7/11/2011 18:44,1910,526,7/19/2011 23:35,2
6317,7/11/2011 18:47,4206,225,7/14/2011 18:18,1
6318,7/11/2011 18:48,2048,425,7/12/2011 13:39,1
6319,7/11/2011 18:50,3739,233,7/12/2011 15:26,1
6320,7/11/2011 18:50,441,511,7/13/2011 22:46,2
6321,7/11/2011 18:51,2655,388,7/14/2011 20:57,2
6322,7/11/2011 18:58,4115,403,7/14/2011 16:41,2
6323,7/11/2011 19:02,1352,346,7/14/2011 15:54,1
6324,7/11/2011 19:02,655,386,7/17/2011 15:57,1
6325,7/11/2011 19:06,4556,542,7/18/2011 18:25,2
6326,7/11/2011 19:06,2137,563,7/12/2011 20:41,1
6327,7/11/2011 19:07,909,146,7/15/2011 16:09,1
6328,7/11/2011 19:09,999,260,7/12/2011 20:16,2
6329,7/11/2011 19:10,2763,352,7/19/2011 14:46,2
6330,7/11/2011 19:15,3917,119,7/17/2011 19:10,1
6331,7/11/2011 19:17,1356,295,7/18/2011 18:35,2
6332,7/11/2011 19:19,1733,538,7/13/2011 13:51,2
6333,7/11/2011 19:20,2610,285,7/17/2011 15:33,1
6334,7/11/2011 19:20,948,168,7/19/2011 18:49,2
6335,7/11/2011 19:25,2757,396,7/16/2011 17:02,1
6336,7/11/2011 19:30,1229,471,7/20/2011 21:27,2
6337,7/11/2011 19:30,3967,47,7/19/2011 20:27,2
6338,7/11/2011 19:39,1691,54,7/18/2011 1:13,2
6339,7/11/2011 19:45,2401,145,7/18/2011 22:34,2
6340,7/11/2011 19:46,2374,264,7/20/2011 16:51,2
6341,7/11/2011 19:48,3580,448,7/15/2011 1:31,1
6342,7/11/2011 19:48,1851,403,7/13/2011 14:09,2
6343,7/11/2011 19:51,513,147,7/12/2011 19:13,1
6344,7/11/2011 20:04,3074,78,7/18/2011 14:35,2
6345,7/11/2011 20:05,4332,532,7/20/2011 17:28,1
6346,7/11/2011 20:08,4066,445,7/16/2011 16:35,2
6347,7/11/2011 20:18,3160,178,7/16/2011 20:45,1
6348,7/11/2011 20:21,21,66,7/19/2011 15:56,2
6349,7/11/2011 20:25,1581,216,7/21/2011 0:35,2
6350,7/11/2011 20:30,2853,225,7/16/2011 21:30,1
6351,7/11/2011 20:31,1852,507,7/18/2011 17:16,2
6352,7/11/2011 20:34,1143,235,7/13/2011 19:49,1
6353,7/11/2011 20:48,699,130,7/21/2011 0:11,1
6354,7/11/2011 20:54,3203,176,7/18/2011 23:46,2
6355,7/11/2011 20:56,2472,482,7/20/2011 1:50,2
6356,7/11/2011 20:57,2645,149,7/12/2011 22:40,2
6357,7/11/2011 20:58,658,252,7/12/2011 15:06,1
6358,7/11/2011 21:03,4527,567,7/15/2011 20:06,2
6359,7/11/2011 21:06,1656,30,7/16/2011 2:51,2
6360,7/11/2011 21:07,3075,338,7/16/2011 15:11,1
6361,7/11/2011 21:09,2903,561,7/14/2011 18:26,2
6362,7/11/2011 21:09,4259,358,7/13/2011 23:08,1
6363,7/11/2011 21:13,4167,344,7/20/2011 15:44,1
6364,7/11/2011 21:14,4146,160,7/20/2011 23:20,2
6365,7/11/2011 21:17,4550,566,7/14/2011 20:53,1
6366,7/11/2011 21:18,3989,366,7/17/2011 0:21,1
6367,7/11/2011 21:18,1465,357,7/15/2011 1:05,1
6368,7/11/2011 21:19,3666,588,7/13/2011 17:56,2
6369,7/11/2011 21:23,1086,252,7/13/2011 22:23,2
6370,7/11/2011 21:28,1410,99,7/20/2011 2:51,2
6371,7/11/2011 21:31,4297,265,7/16/2011 23:10,1
6372,7/11/2011 21:35,741,64,7/15/2011 2:30,2
6373,7/11/2011 21:35,1042,115,7/13/2011 23:22,2
6374,7/11/2011 21:36,266,244,7/17/2011 15:50,2
6375,7/11/2011 21:39,1936,8,7/18/2011 2:12,2
6376,7/11/2011 21:40,1834,263,7/13/2011 23:16,1
6377,7/11/2011 21:41,4017,118,7/15/2011 20:05,1
6378,7/11/2011 21:45,3170,145,7/14/2011 16:56,1
6379,7/11/2011 21:51,522,287,7/17/2011 3:38,2
6380,7/11/2011 21:55,3378,172,7/17/2011 20:42,1
6381,7/11/2011 21:58,2584,340,7/16/2011 16:18,1
6382,7/11/2011 21:58,3223,336,7/17/2011 21:18,2
6383,7/11/2011 22:06,4275,486,7/17/2011 16:09,1
6384,7/11/2011 22:07,491,313,7/16/2011 22:39,1
6385,7/11/2011 22:07,1830,69,7/20/2011 16:57,1
6386,7/11/2011 22:14,633,593,7/15/2011 16:41,2
6387,7/11/2011 22:15,1726,384,7/14/2011 20:20,2
6388,7/11/2011 22:17,3506,525,7/19/2011 23:50,2
6389,7/11/2011 22:18,2268,274,7/16/2011 16:57,2
6390,7/11/2011 22:19,3057,77,7/15/2011 20:10,2
6391,7/11/2011 22:23,1745,264,7/15/2011 23:02,1
6392,7/11/2011 22:25,4406,468,7/16/2011 4:24,1
6393,7/11/2011 22:28,3802,164,7/14/2011 18:03,1
6394,7/11/2011 22:29,2574,52,7/20/2011 2:19,2
6395,7/11/2011 22:29,3058,264,7/18/2011 0:50,1
6396,7/11/2011 22:31,2394,507,7/19/2011 17:19,2
6397,7/11/2011 22:34,2423,287,7/13/2011 23:01,1
6398,7/11/2011 22:34,1409,296,7/17/2011 17:58,2
6399,7/11/2011 22:39,2031,288,7/16/2011 1:12,1
6400,7/11/2011 22:43,3289,536,7/19/2011 3:58,2
6401,7/11/2011 22:44,1427,35,7/12/2011 22:18,2
6402,7/11/2011 22:46,2576,66,7/16/2011 4:02,1
6403,7/11/2011 22:46,1019,238,7/13/2011 22:15,1
6404,7/11/2011 22:49,1183,526,7/14/2011 18:29,2
6405,7/11/2011 22:53,3983,357,7/18/2011 23:02,2
6406,7/11/2011 22:55,4439,392,7/20/2011 4:50,2
6407,7/11/2011 23:02,775,140,7/21/2011 0:30,1
6408,7/11/2011 23:03,2008,350,7/19/2011 23:09,2
6409,7/11/2011 23:05,3859,537,7/13/2011 0:13,2
6410,7/11/2011 23:08,1127,560,7/19/2011 19:57,2
6411,7/11/2011 23:10,4347,124,7/19/2011 17:15,1
6412,7/11/2011 23:19,3797,220,7/16/2011 19:48,1
6413,7/11/2011 23:26,4446,251,7/17/2011 21:58,2
6414,7/11/2011 23:26,814,502,7/18/2011 17:29,1
6415,7/11/2011 23:27,4175,84,7/19/2011 22:29,2
6416,7/11/2011 23:29,1063,158,7/13/2011 20:20,1
6417,7/11/2011 23:35,3042,80,7/18/2011 20:00,2
6418,7/11/2011 23:36,3101,185,7/16/2011 18:42,1
6419,7/11/2011 23:36,3683,311,7/13/2011 3:23,1
6420,7/11/2011 23:38,4443,206,7/17/2011 17:46,2
6421,7/11/2011 23:45,4477,479,7/15/2011 20:45,2
6422,7/11/2011 23:46,762,257,7/20/2011 22:12,1
6423,7/11/2011 23:47,892,427,7/19/2011 18:16,1
6424,7/11/2011 23:49,3040,359,7/21/2011 0:53,1
6425,7/11/2011 23:54,2487,339,7/13/2011 18:37,1
6426,7/11/2011 23:56,498,495,7/21/2011 5:22,1
6427,7/11/2011 23:57,1043,122,7/14/2011 18:05,2
6428,7/12/2011 0:01,4365,187,7/20/2011 22:02,2
6429,7/12/2011 0:02,141,342,7/21/2011 2:08,1
6430,7/12/2011 0:03,178,390,7/15/2011 3:11,1
6431,7/12/2011 0:03,3471,458,7/20/2011 3:47,1
6432,7/12/2011 0:09,970,293,7/20/2011 20:06,1
6433,7/12/2011 0:12,1357,101,7/21/2011 4:25,2
6434,7/12/2011 0:14,1478,102,7/20/2011 19:54,2
6435,7/12/2011 0:16,1957,561,7/17/2011 19:15,1
6436,7/12/2011 0:18,3758,122,7/13/2011 3:57,2
6437,7/12/2011 0:20,4539,355,7/12/2011 22:26,1
6438,7/12/2011 0:23,412,211,7/17/2011 22:45,1
6439,7/12/2011 0:23,3463,406,7/13/2011 0:54,2
6440,7/12/2011 0:25,2148,269,7/13/2011 4:52,2
6441,7/12/2011 0:27,2489,505,7/14/2011 3:12,1
6442,7/12/2011 0:29,1273,360,7/15/2011 19:37,2
6443,7/12/2011 0:35,895,155,7/16/2011 4:50,1
6444,7/12/2011 0:36,2214,168,7/18/2011 5:53,1
6445,7/12/2011 0:37,582,385,7/17/2011 22:05,2
6446,7/12/2011 0:44,3634,473,7/14/2011 20:39,2
6447,7/12/2011 0:45,3945,482,7/18/2011 5:56,2
6448,7/12/2011 0:45,2663,160,7/17/2011 0:34,1
6449,7/12/2011 0:48,4395,117,7/21/2011 2:57,1
6450,7/12/2011 0:49,2413,32,7/13/2011 1:54,2
6451,7/12/2011 0:52,1008,381,7/16/2011 21:30,2
6452,7/12/2011 0:57,109,388,7/14/2011 20:41,1
6453,7/12/2011 0:59,2506,169,7/14/2011 19:17,2
6454,7/12/2011 1:00,4028,446,7/16/2011 22:12,1
6455,7/12/2011 1:01,4267,277,7/16/2011 2:42,2
6456,7/12/2011 1:05,259,387,7/20/2011 23:26,2
6457,7/12/2011 1:06,2970,64,7/14/2011 3:27,1
6458,7/12/2011 1:08,2809,138,7/16/2011 20:22,1
6459,7/12/2011 1:12,4025,557,7/15/2011 23:48,1
6460,7/12/2011 1:13,2402,371,7/17/2011 4:51,2
6461,7/12/2011 1:14,1799,135,7/19/2011 21:12,1
6462,7/12/2011 1:15,4534,414,7/19/2011 5:11,2
6463,7/12/2011 1:16,2930,391,7/13/2011 1:37,1
6464,7/12/2011 1:16,3100,303,7/20/2011 0:53,1
6465,7/12/2011 1:17,2047,207,7/20/2011 0:29,2
6466,7/12/2011 1:21,3369,235,7/14/2011 4:05,1
6467,7/12/2011 1:22,2067,457,7/20/2011 4:37,2
6468,7/12/2011 1:27,4560,541,7/20/2011 0:37,2
6469,7/12/2011 1:29,3830,147,7/16/2011 20:22,2
6470,7/12/2011 1:29,1680,240,7/15/2011 21:33,2
6471,7/12/2011 1:31,2253,397,7/13/2011 5:26,1
6472,7/12/2011 1:33,3780,183,7/15/2011 20:26,1
6473,7/12/2011 1:35,527,594,7/20/2011 20:11,1
6474,7/12/2011 1:36,310,43,7/16/2011 7:24,2
6475,7/12/2011 1:36,2035,74,7/17/2011 21:22,1
6476,7/12/2011 1:37,978,28,7/12/2011 20:21,2
6477,7/12/2011 1:38,804,181,7/17/2011 5:19,2
6478,7/12/2011 1:41,2589,483,7/15/2011 20:48,1
6479,7/12/2011 1:49,2587,558,7/21/2011 4:26,1
6480,7/12/2011 1:49,3076,309,7/17/2011 1:00,1
6481,7/12/2011 1:50,2392,128,7/20/2011 3:03,1
6482,7/12/2011 1:50,4135,57,7/14/2011 6:49,2
6483,7/12/2011 1:59,1053,263,7/12/2011 22:22,2
6484,7/12/2011 2:04,4093,556,7/17/2011 23:18,2
6485,7/12/2011 2:07,1224,319,7/19/2011 22:56,1
6486,7/12/2011 2:09,4008,75,7/14/2011 3:04,2
6487,7/12/2011 2:17,4000,277,7/19/2011 0:57,2
6488,7/12/2011 2:20,3974,169,7/20/2011 0:53,2
6489,7/12/2011 2:22,1821,268,7/17/2011 6:16,2
6490,7/12/2011 2:28,2249,548,7/19/2011 3:06,2
6491,7/12/2011 2:28,2803,415,7/21/2011 0:38,1
6492,7/12/2011 2:28,466,590,7/17/2011 5:58,2
6493,7/12/2011 2:40,16,184,7/16/2011 4:56,1
6494,7/12/2011 2:42,1124,57,7/20/2011 6:57,1
6495,7/12/2011 2:57,2440,19,7/14/2011 8:35,1
6496,7/12/2011 2:57,3550,139,7/20/2011 1:43,1
6497,7/12/2011 3:04,933,222,7/17/2011 21:36,2
6498,7/12/2011 3:05,243,48,7/19/2011 7:12,1
6499,7/12/2011 3:11,3165,474,7/21/2011 7:50,2
6500,7/12/2011 3:11,4521,577,7/13/2011 0:51,2
6501,7/12/2011 3:11,2851,219,7/16/2011 2:08,2
6502,7/12/2011 3:15,1641,40,7/17/2011 8:47,2
6503,7/12/2011 3:18,1319,120,7/15/2011 0:05,1
6504,7/12/2011 3:19,3786,535,7/17/2011 1:13,2
6505,7/12/2011 3:27,3986,415,7/17/2011 22:42,2
6506,7/12/2011 3:28,386,423,7/17/2011 22:43,1
6507,7/12/2011 3:33,2463,118,7/20/2011 3:56,1
6508,7/12/2011 3:34,1474,597,7/17/2011 2:57,2
6509,7/12/2011 3:35,2468,427,7/13/2011 6:50,2
6510,7/12/2011 3:35,905,446,7/21/2011 1:41,1
6511,7/12/2011 3:39,1350,322,7/17/2011 1:01,2
6512,7/12/2011 3:42,1703,68,7/13/2011 5:01,2
6513,7/12/2011 3:44,2671,393,7/13/2011 5:54,1
6514,7/12/2011 3:47,3562,73,7/20/2011 0:11,1
6515,7/12/2011 3:50,706,261,7/15/2011 3:54,2
6516,7/12/2011 3:51,863,291,7/14/2011 3:41,2
6517,7/12/2011 3:52,185,387,7/20/2011 8:00,1
6518,7/12/2011 3:59,2698,288,7/19/2011 22:21,2
6519,7/12/2011 4:00,4149,598,7/19/2011 1:15,1
6520,7/12/2011 4:05,1535,270,7/15/2011 8:26,1
6521,7/12/2011 4:06,3293,49,7/21/2011 5:50,1
6522,7/12/2011 4:11,3916,142,7/15/2011 8:32,1
6523,7/12/2011 4:14,1848,574,7/17/2011 0:38,1
6524,7/12/2011 4:14,1467,376,7/17/2011 3:59,2
6525,7/12/2011 4:17,1408,103,7/18/2011 23:11,1
6526,7/12/2011 4:21,1718,225,7/18/2011 23:45,2
6527,7/12/2011 4:23,538,65,7/17/2011 0:20,1
6528,7/12/2011 4:29,3824,598,7/18/2011 2:39,2
6529,7/12/2011 4:31,1058,503,7/17/2011 7:09,2
6530,7/12/2011 4:33,3410,75,7/15/2011 8:26,1
6531,7/12/2011 4:35,4231,510,7/16/2011 5:37,2
6532,7/12/2011 4:38,2361,225,7/13/2011 3:54,1
6533,7/12/2011 4:39,3853,366,7/18/2011 5:29,1
6534,7/12/2011 4:39,2359,577,7/16/2011 6:33,1
6535,7/12/2011 4:43,1921,446,7/17/2011 4:52,1
6536,7/12/2011 4:44,3521,289,7/18/2011 1:52,2
6537,7/12/2011 4:46,3381,207,7/19/2011 3:04,2
6538,7/12/2011 4:50,1987,529,7/20/2011 23:44,2
6539,7/12/2011 4:50,2275,259,7/19/2011 3:23,1
6540,7/12/2011 4:51,937,156,7/21/2011 3:38,1
6541,7/12/2011 4:53,1795,529,7/17/2011 23:17,2
6542,7/12/2011 4:53,2421,359,7/13/2011 1:48,1
6543,7/12/2011 4:54,2568,264,7/15/2011 9:50,2
6544,7/12/2011 4:56,1218,97,7/17/2011 8:28,1
6545,7/12/2011 4:56,4447,376,7/20/2011 5:41,1
6546,7/12/2011 4:57,393,105,7/17/2011 9:29,2
6547,7/12/2011 4:57,2656,262,7/18/2011 8:36,2
6548,7/12/2011 5:00,2480,488,7/19/2011 4:40,2
6549,7/12/2011 5:02,2688,493,7/20/2011 6:19,2
6550,7/12/2011 5:03,2184,112,7/19/2011 4:06,1
6551,7/12/2011 5:03,282,567,7/13/2011 10:44,1
6552,7/12/2011 5:05,766,493,7/13/2011 5:12,2
6553,7/12/2011 5:06,1137,265,7/21/2011 10:37,1
6554,7/12/2011 5:07,2741,178,7/21/2011 6:06,2
6555,7/12/2011 5:08,1282,188,7/14/2011 4:09,1
6556,7/12/2011 5:10,3901,570,7/13/2011 4:16,2
6557,7/12/2011 5:12,1442,116,7/20/2011 6:49,1
6558,7/12/2011 5:16,2195,164,7/13/2011 5:32,2
6559,7/12/2011 5:20,458,353,7/16/2011 8:44,2
